,venue,latitude,longitude,category,center_lat,center_long
9,Eagle crest golf club,42.89176289542012,-73.85316258165778,Golf Course,42.88188227657324,-73.83366478115278
10,Starbucks,42.868197,-73.819662,Coffee Shop,42.88188227657324,-73.83366478115278
11,Ravenswood,42.870808971084216,-73.81806449154845,Pub,42.88188227657324,-73.83366478115278
12,Upstate Concert Hall,42.86895115352405,-73.82249403223697,Rock Club,42.88188227657324,-73.83366478115278
13,Market 32,42.869015,-73.81948,Supermarket,42.88188227657324,-73.83366478115278
14,Clifton Park Ice Arena,42.86254398726299,-73.81809528532685,Skating Rink,42.88188227657324,-73.83366478115278
15,Players Park,42.892141,-73.856245,Golf Course,42.88188227657324,-73.83366478115278
16,"soccer fields, Commons",42.86381106445824,-73.81950904666036,Soccer Field,42.88188227657324,-73.83366478115278
0,Marcella's Restaurant,42.89230024209292,-73.92106549570104,American,42.88248959188444,-73.89487928812252
1,Bayou Cafe,42.8917077381788,-73.9217236249963,American,42.88248959188444,-73.89487928812252
2,Pizza Works - Burnt Hills,42.90195330298801,-73.90486845256075,Pizza,42.88248959188444,-73.89487928812252
3,Fo'Castle Farm Country Store,42.9044889315579,-73.89671644457863,Farmer's Market,42.88248959188444,-73.89487928812252
4,Dunkin',42.861155666034605,-73.88896966812285,Donuts,42.88248959188444,-73.89487928812252
5,Mariaville Fence,42.8758947,-73.8876685,Construction,42.88248959188444,-73.89487928812252
6,Capitaland Home Services,42.8752986,-73.8876739,Construction,42.88248959188444,-73.89487928812252
7,Indian Kill Nature Preserve,42.87479019165039,-73.90644073486328,Trail,42.88248959188444,-73.89487928812252
8,Computer Sense,42.899944954087566,-73.90771154232789,IT Services,42.88248959188444,-73.89487928812252
9,Garvey Park,42.86861320757176,-73.87112898924623,Trail,42.88248959188444,-73.89487928812252
10,Garnsey Park,42.86821910212,-73.87118067132432,Park,42.88248959188444,-73.89487928812252
0,Lumber Jack's Coffee And Snacks,42.850466,-73.348077,Coffee Shop,42.85613496294231,-73.3292547418256
1,SUBWAY,42.85423213483644,-73.34327168220904,Sandwiches,42.85613496294231,-73.3292547418256
2,Big Moose Deli & Country Store,42.86248136966894,-73.32760315497408,Deli / Bodega,42.85613496294231,-73.3292547418256
3,Merriam Press,42.850738,-73.321941,Business Services,42.85613496294231,-73.3292547418256
4,Longe Moving,42.85049,-73.34117,Home Services,42.85613496294231,-73.3292547418256
5,Stewart's Shops,42.8518552,-73.34628768,Convenience Store,42.85613496294231,-73.3292547418256
6,Dunkin',42.85402008619738,-73.34342121976499,Donuts,42.85613496294231,-73.3292547418256
7,Tammy's Candy Kettle,42.868708,-73.31214739,American,42.85613496294231,-73.3292547418256
0,"Maintain Consulting & Inspection Services, LLC",42.86048889160156,-73.68645477294922,Home Services,42.86090420784152,-73.69634978220873
1,Brader/Runyon Petting Zoo,42.860825,-73.678098,Park,42.86090420784152,-73.69634978220873
2,Top cat landscaping,42.873573,-73.678449,Construction,42.86090420784152,-73.69634978220873
3,TNT Boat Tops,42.87385940551758,-73.67839813232422,Harbor / Marina,42.86090420784152,-73.69634978220873
4,Drain Care Septic and Sewer Service,42.8673148609848,-73.67077589035034,Home Services,42.86090420784152,-73.69634978220873
5,Hometown Lanes,42.88073661066184,-73.68431124937473,Bowling Alley,42.86090420784152,-73.69634978220873
0,Dunkin',42.85418801914819,-74.0095191375064,Donuts,42.86397958774688,-74.002323148121
1,Stewart's Shops,42.86027759,-73.9817865,Convenience Store,42.86397958774688,-74.002323148121
2,rotterdam kiwanis park,42.846905273128925,-74.01401764052709,Park,42.86397958774688,-74.002323148121
3,Arrowhead Marina & RV Park,42.850012741958885,-74.01240348815918,Harbor / Marina,42.86397958774688,-74.002323148121
4,Giovannis,42.868194580078125,-73.97843170166016,Food,42.86397958774688,-74.002323148121
5,Mohawk Valley Airport (K13),42.86953232749924,-74.02737021446228,Airport,42.86397958774688,-74.002323148121
6,River Road House Bar & Grill,42.860077,-74.028206,Bar,42.86397958774688,-74.002323148121
7,Hungry Chicken Country Store,42.846066,-74.01483,Farmer's Market,42.86397958774688,-74.002323148121
8,Mohawk River,42.85577330422274,-74.02906838996992,River,42.86397958774688,-74.002323148121
0,K. Wood Painting,42.87979888916016,-74.18151092529297,Home Services,42.86543236284911,-74.18592799323936
1,Schuylers Greenhouse,42.87074140080842,-74.20722204669741,Flower Shop,42.86543236284911,-74.18592799323936
0,Amish Country,42.87534322173569,-74.34643556847507,Farm,42.8664181097212,-74.33894150268608
0,Tomhannock Reservoir,42.81944542085039,-73.52005575967951,Lake,42.83937368589199,-73.52854963875244
1,Pittstown Pool,42.83772441757387,-73.49890889372303,Pool,42.83937368589199,-73.52854963875244
0,Riche's Pizza,42.84343,-73.60948,Pizza,42.84051620507813,-73.62029842938635
1,Deepkill Reservoir,42.82609817,-73.61265976,Lake,42.84051620507813,-73.62029842938635
2,Junebug,42.82802831741496,-73.64020592188552,Boat / Ferry,42.84051620507813,-73.62029842938635
0,Mohawk River Country Club & Chateau,42.84753936695783,-73.87620504394627,Event Space,42.84320357001232,-73.86498626940066
1,The Edison Country Club,42.85517182217085,-73.88271691874317,Event Space,42.84320357001232,-73.86498626940066
2,Riverview Orchards,42.82660445708508,-73.85993691006627,Farm,42.84320357001232,-73.86498626940066
3,Stewart's Shops,42.856619577757726,-73.88806164264679,Gas Station,42.84320357001232,-73.86498626940066
4,The Edison Club,42.85515669646984,-73.882155418396,Golf Course,42.84320357001232,-73.86498626940066
5,Mohawk River,42.85109407117815,-73.8879077213149,River,42.84320357001232,-73.86498626940066
6,Boat House,42.84868498474278,-73.88979681771418,Sporting Goods,42.84320357001232,-73.86498626940066
7,Niskayuna Boathouse,42.84899213333333,-73.89034183333334,Park,42.84320357001232,-73.86498626940066
8,Lindsey's Idyllwood Orchard Sugar,42.832462310791016,-73.84104919433594,Food,42.84320357001232,-73.86498626940066
9,CO OP Supermarket,42.85486404673522,-73.88854507806687,Grocery Store,42.84320357001232,-73.86498626940066
0,Onchannel.Net,42.8333,-74.058,Cineplex,42.84512612147592,-74.07911322464973
1,The Moccasin Kill Sanctuary,42.84976,-74.05127,Preserve,42.84512612147592,-74.07911322464973
0,sharp shooters,42.84416254511196,-74.29953489247578,Billiards,42.84683301361176,-74.32385255631141
0,None,42.84700959564319,-74.35444637726843,None,42.84700959564319,-74.35444637726843
0,hoosick river,42.82208562259494,-73.31507417056228,River,42.81670733179232,-73.29973692836087
0,Babcock Lake Beach,42.81404281146521,-73.4002570396738,Lake,42.81845809982632,-73.4220123429788
0,TVK Farm LLC,42.82466106669583,-74.24911082895122,Stables,42.82686033196117,-74.2476058323415
1,Schoharie Creek Reserve,42.81731,-74.265933,Bike Trail,42.82686033196117,-74.2476058323415
0,sharp shooters,42.84416254511196,-74.29953489247578,Billiards,42.82724592905596,-74.30877308813673
1,Downes' Chimney Cleaning & Construction Inc,42.81534957885742,-74.33003997802734,Construction,42.82724592905596,-74.30877308813673
0,Vischer Ferry General Store,42.797274,-73.828505,Café,42.8039099247132,-73.83513075400253
1,Bowman Orchards,42.81719266915505,-73.83737194798366,Farm,42.8039099247132,-73.83513075400253
2,Niskayuna Lock 7,42.80280642222399,-73.84739399407091,Canal Lock,42.8039099247132,-73.83513075400253
3,Mario's Restaurant,42.80323143508366,-73.86193116151001,Pizza,42.8039099247132,-73.83513075400253
4,River Road Park,42.80195412459101,-73.86280357974654,Playground,42.8039099247132,-73.83513075400253
5,Historic Lock 19,42.78635025024414,-73.82080841064453,Park,42.8039099247132,-73.83513075400253
6,Lisha Kill Nature Preserve,42.79644012451172,-73.86160278320312,Preserve,42.8039099247132,-73.83513075400253
7,Stony Creek Resevoir,42.82118,-73.818599,Trail,42.8039099247132,-73.83513075400253
8,Niskayuna Driving Range,42.81035268481408,-73.86315830145797,Golf Driving Range,42.8039099247132,-73.83513075400253
0,Chipmunk Coffee & Tea,42.808486,-73.987937,Coffee Shop,42.80536291001143,-73.98797818483303
1,Vivid Salon,42.80946155650529,-73.99221201730063,Salon / Barbershop,42.80536291001143,-73.98797818483303
2,Canali's Italian & American Restaurant,42.793016813352665,-73.99209681926193,Italian,42.80536291001143,-73.98797818483303
3,Ninety Nine Restaurant & Pub,42.80857019915604,-73.98979783058161,American,42.80536291001143,-73.98797818483303
4,Bath & Body Works,42.80861293418297,-73.98816415081144,Shop,42.80536291001143,-73.98797818483303
5,Broadway Lunch,42.797595791788375,-73.96584370587632,Diner,42.80536291001143,-73.98797818483303
6,Rotterdam Square Theaters,42.8084755676835,-73.9880738620999,Cineplex,42.80536291001143,-73.98797818483303
7,Jasmine Thai Restaurant,42.79393912600756,-73.97464159927554,Thai,42.80536291001143,-73.98797818483303
8,Stewart's Shops,42.793618,-74.004676,Convenience Store,42.80536291001143,-73.98797818483303
9,Kay jewelers,42.80862615451727,-73.98780593790535,Jewelry,42.80536291001143,-73.98797818483303
10,Things Remembered,42.8084377375821,-73.98794140608743,Gift Shop,42.80536291001143,-73.98797818483303
11,The Villa,42.78830533571351,-73.98562924443375,Italian,42.80536291001143,-73.98797818483303
12,Via Aquarium,42.80874575443168,-73.98702406085296,Aquarium,42.80536291001143,-73.98797818483303
13,Finish Line,42.80586842052781,-73.99153972432849,Shoes,42.80536291001143,-73.98797818483303
14,Wagon Train Bbq,42.7940664,-74.0055579,BBQ,42.80536291001143,-73.98797818483303
15,Annabelle's cafe,42.78945923160052,-73.96888124736796,Café,42.80536291001143,-73.98797818483303
16,Champs Sports,42.808241,-73.9885731,Shoes,42.80536291001143,-73.98797818483303
17,LensCrafters,42.80907637,-73.98842348,Optical,42.80536291001143,-73.98797818483303
18,The Bellevue Cafe,42.794048655926574,-73.97393000018705,Café,42.80536291001143,-73.98797818483303
19,BJ's Wholesale Club,42.805200487525774,-73.99585439811409,Warehouse Store,42.80536291001143,-73.98797818483303
20,Tops American Grill & Bakery,42.78988614013806,-73.98092465307607,American,42.80536291001143,-73.98797818483303
21,SUBWAY,42.809302172738526,-73.98925563221387,Sandwiches,42.80536291001143,-73.98797818483303
22,The Point Cafe,42.7958226118317,-73.9623569152647,Mexican,42.80536291001143,-73.98797818483303
23,Dollar Tree,42.80725173762503,-73.99307200203798,Discount Store,42.80536291001143,-73.98797818483303
24,United States Postal Service,42.8081153,-73.9886686,Post Office,42.80536291001143,-73.98797818483303
25,Lucia's Two-Go,42.7907835687249,-73.98049082059586,Pizza,42.80536291001143,-73.98797818483303
26,FYE,42.8080533,-73.9891654,Toys & Games,42.80536291001143,-73.98797818483303
27,SUBWAY,42.79037392902942,-73.97953853644452,Sandwiches,42.80536291001143,-73.98797818483303
28,CVS pharmacy,42.79065729486774,-73.980267459266,Pharmacy,42.80536291001143,-73.98797818483303
29,Dollar General,42.798396,-73.965101,Discount Store,42.80536291001143,-73.98797818483303
30,Burger King,42.8100448,-73.99102,Fast Food,42.80536291001143,-73.98797818483303
31,Stewart's Shops,42.79693618,-73.96697841,Convenience Store,42.80536291001143,-73.98797818483303
32,Redbox,42.79070663452149,-73.98005676269531,Video Store,42.80536291001143,-73.98797818483303
33,Rite Aid,42.7874225,-73.9712477,Pharmacy,42.80536291001143,-73.98797818483303
34,Foot Locker,42.80828,-73.987715,Shoes,42.80536291001143,-73.98797818483303
35,Capri Imports Italian Deli & Catering,42.794608887904246,-73.97323421840514,Italian,42.80536291001143,-73.98797818483303
36,CVS pharmacy,42.79816241793796,-73.9647650226288,Pharmacy,42.80536291001143,-73.98797818483303
37,Paesans Pizza,42.790199661710126,-73.96878647087529,Pizza,42.80536291001143,-73.98797818483303
38,Via Entertainment,42.80885426255865,-73.987016741885,Arcade,42.80536291001143,-73.98797818483303
39,Dunkin',42.79023524230534,-73.97886287630399,Donuts,42.80536291001143,-73.98797818483303
40,OfficeMax,42.807665,-73.994047,Office Supplies,42.80536291001143,-73.98797818483303
41,Old Brick Furniture,42.8014516,-73.982764,Furniture / Home,42.80536291001143,-73.98797818483303
42,Rotterdam Youth Soccer Field,42.79710867528953,-73.99009351840866,Soccer Field,42.80536291001143,-73.98797818483303
43,Cumberland Farms,42.786582654004896,-73.99779349565512,Convenience Store,42.80536291001143,-73.98797818483303
44,GREAT FLATS NATURE TRAIL,42.81365585327149,-73.98252868652344,Trail,42.80536291001143,-73.98797818483303
45,Hillhurst Park,42.80075999632017,-73.97079251377671,Park,42.80536291001143,-73.98797818483303
46,Poppy's Ice Cream,42.79364373686186,-73.99907473982003,Ice Cream,42.80536291001143,-73.98797818483303
47,McDonald's,42.78964471152612,-73.97977307438845,Fast Food,42.80536291001143,-73.98797818483303
48,Country Wine and Spirits,42.79446533266944,-74.00769501259522,Wine Shop,42.80536291001143,-73.98797818483303
49,Natural Yoga Method,42.79254,-74.00658,Gym / Fitness,42.80536291001143,-73.98797818483303
50,Rotterdam Boys & Girls Club,42.78858184814453,-73.97489929199219,Pool,42.80536291001143,-73.98797818483303
51,Memoriial Park,42.78782653808594,-73.97494506835938,Park,42.80536291001143,-73.98797818483303
52,Maxons American Grill,42.789412,-73.968925,American,42.80536291001143,-73.98797818483303
53,Sal's Quality Market,42.787790238616914,-73.97055382483587,Deli / Bodega,42.80536291001143,-73.98797818483303
54,GE Energy Fitness Center,42.80796736683821,-73.95796910284041,Gym,42.80536291001143,-73.98797818483303
0,Stewart's Shops,42.793618,-74.004676,Convenience Store,42.80562902893736,-74.01854898713376
1,Vivid Salon,42.80946155650529,-73.99221201730063,Salon / Barbershop,42.80562902893736,-74.01854898713376
2,Wagon Train Bbq,42.7940664,-74.0055579,BBQ,42.80562902893736,-74.01854898713376
3,Maple Ski Ridge,42.81706606769213,-74.03245175333954,Ski Area,42.80562902893736,-74.01854898713376
4,Ninety Nine Restaurant & Pub,42.80857019915604,-73.98979783058161,American,42.80562902893736,-74.01854898713376
5,Bath & Body Works,42.80861293418297,-73.98816415081144,Shop,42.80562902893736,-74.01854898713376
6,BJ's Wholesale Club,42.805200487525774,-73.99585439811409,Warehouse Store,42.80562902893736,-74.01854898713376
7,Finish Line,42.80586842052781,-73.99153972432849,Shoes,42.80562902893736,-74.01854898713376
8,LensCrafters,42.80907637,-73.98842348,Optical,42.80562902893736,-74.01854898713376
9,Dollar Tree,42.80725173762503,-73.99307200203798,Discount Store,42.80562902893736,-74.01854898713376
10,Champs Sports,42.808241,-73.9885731,Shoes,42.80562902893736,-74.01854898713376
11,SUBWAY,42.809302172738526,-73.98925563221387,Sandwiches,42.80562902893736,-74.01854898713376
12,United States Postal Service,42.8081153,-73.9886686,Post Office,42.80562902893736,-74.01854898713376
13,FYE,42.8080533,-73.9891654,Toys & Games,42.80562902893736,-74.01854898713376
14,Burger King,42.8100448,-73.99102,Fast Food,42.80562902893736,-74.01854898713376
15,OfficeMax,42.807665,-73.994047,Office Supplies,42.80562902893736,-74.01854898713376
16,Country Wine and Spirits,42.79446533266944,-74.00769501259522,Wine Shop,42.80562902893736,-74.01854898713376
17,Del Gallo Country Pools,42.79407002968987,-74.0056680505056,Office,42.80562902893736,-74.01854898713376
18,I-90 / NYS Thruway & I-88,42.790510853576926,-74.01597411522528,Intersection,42.80562902893736,-74.01854898713376
19,Poppy's Ice Cream,42.79364373686186,-73.99907473982003,Ice Cream,42.80562902893736,-74.01854898713376
20,Tasty Pizzeria,42.79359436035156,-73.99884796142578,Pizza,42.80562902893736,-74.01854898713376
21,Pede & Sons,42.7899055480957,-74.0027847290039,Grocery Store,42.80562902893736,-74.01854898713376
0,Schenectady County Forest,42.802040100097656,-74.15400695800781,Forest,42.80661190052192,-74.14083615913097
1,Featherstonhaugh State Forest,42.810696,-74.1222,Park,42.80661190052192,-74.14083615913097
2,Indian Lookout Country Club,42.82359839563989,-74.15299789297735,Campground,42.80661190052192,-74.14083615913097
3,Frosty Acres RV  Resort,42.80305239821338,-74.11298632621765,Campground,42.80661190052192,-74.14083615913097
4,Mariaville Lake Bed and Breakfast,42.8283,-74.1367465,B & B,42.80661190052192,-74.14083615913097
5,Camp Bisco Main Stage A,42.82529305874314,-74.15667334412785,Concert Hall,42.80661190052192,-74.14083615913097
6,Mariaville Lakeside Country Store,42.82832916013911,-74.13514168463682,Convenience Store,42.80661190052192,-74.14083615913097
7,Camp Bisco Dance Tent,42.82585341666667,-74.1563582,American,42.80661190052192,-74.14083615913097
